relate-86.2,Come in Contact Activity,1,['touch']
relate-86.2,Relate Activity,1,['relate']
hunt-35.1,Fish Activity,1,['fish']
hunt-35.1,Search Activity,1,['seek']
hunt-35.1,Perception Activity,1,['feel']
hunt-35.1,Obtain from Underground,1,['dig']
hunt-35.1,Hunting Activity,1,['hunt']
hunt-35.1,Violate Norm Activity,1,['poach']
hunt-35.1,Extract Resource,1,['mine']
hunt-35.1,Believe Activity,1,['feel']
hunt-35.1,Boil Food Activity,1,['poach']
interact-36.6,Human Relational Process,1,['interact']
fill-9.8,Decorate Activity,13,"['trim', 'garland', 'deck', 'carpet', 'redecorate', 'emblazon', 'ornament', 'embellish', 'festoon', 'inlay', 'decorate', 'garnish', 'adorn']"
fill-9.8,Cause Cover Activity,5,"['coat', 'blanket', 'cover', 'pave', 'carpet']"
fill-9.8,Configurational State,4,"['encircle', 'line', 'edge', 'surround']"
fill-9.8,Cause Dirty State,4,"['sully', 'soil', 'stain', 'dirty']"
fill-9.8,Fill Activity,4,"['saturate', 'inundate', 'inject', 'fill']"
fill-9.8,Deceive Activity,3,"['disguise', 'taint', 'shroud']"
fill-9.8,Cover Activity,3,"['blanket', 'cover', 'carpet']"
fill-9.8,Cause Negative State,2,"['infest', 'contaminate']"
fill-9.8,Give Disease Activity,2,"['infect', 'contaminate']"
fill-9.8,Cause Configurational State,2,"['encircle', 'surround']"
fill-9.8,Privative Allow Access Activity,2,"['clog', 'block']"
fill-9.8,Exaggerate Activity,2,"['pad', 'embellish']"
fill-9.8,Give Activity,2,"['endow', 'replenish']"
fill-9.8,Mix Activity,2,"['entangle', 'intersperse']"
fill-9.8,Advertise Activity,1,['plug']
fill-9.8,Water Damage Activity,1,['flood']
fill-9.8,Cause Change Appearance,1,['disguise']
fill-9.8,Participate Activity,1,['grace']
fill-9.8,Attack with Weapon,1,['bombard']
fill-9.8,Ring Activity,1,['ring']
fill-9.8,Cause Sleep State,1,['dope']
fill-9.8,Create Representational Artifact,1,['stipple']
fill-9.8,Assistance Activity,1,['staff']
fill-9.8,Stain Activity,1,['stain']
fill-9.8,Bind Activity,1,['bind']
fill-9.8,Flavour Activity,1,['season']
fill-9.8,Disrespect Activity,1,['sully']
fill-9.8,Prepare Food Activity,1,['marinate']
fill-9.8,Cause Decrease Size Activity,1,['trim']
fill-9.8,Cause End Activity,1,['close']
fill-9.8,Cause Self Contain Relation,1,['blot']
fill-9.8,Negative Influence Activity,1,['block']
fill-9.8,Arts and Crafts Related Activity,1,['frame']
fill-9.8,Clean Activity,1,['soak']
fill-9.8,Supply Activity,1,['replenish']
fill-9.8,Cause Denoted Containment Relation,1,['frame']
fill-9.8,Opposition Activity,1,['face']
fill-9.8,End Activity,1,['close']
fill-9.8,Privative Communication Process,1,['mask']
fill-9.8,Mix-In Activity,1,['imbue']
fill-9.8,Cause Relate Activity,1,['interweave']
fill-9.8,Cause Improve Health Activity,1,['bandage']
fill-9.8,Cause Improve Appearance,1,['grace']
fill-9.8,Hit with Damaging Purpose,1,['lash']
